dir_sin,dir_cos,intensidad_kt,temperatura,rocio
-0.7660444431189781,0.6427876096865393,4.0,13.0,11.0
-0.7660444431189781,0.6427876096865393,2.0,13.0,11.0
-1.0,-1.8369701987210297e-16,4.0,12.0,10.0
-0.9848077530122081,0.17364817766692997,4.0,12.0,10.0
-0.8660254037844386,0.5000000000000001,3.0,11.0,10.0
-1.0,-1.8369701987210297e-16,4.0,11.0,10.0
0.0,1.0,0.0,10.0,9.0
-0.8660254037844386,0.5000000000000001,3.0,10.0,9.0
0.6427876096865393,0.766044443118978,4.0,12.0,10.0
0.6427876096865393,0.766044443118978,4.0,13.0,11.0
0.8660254037844386,0.5000000000000001,8.0,15.0,11.0
0.8660254037844386,0.5000000000000001,4.0,17.0,11.0
0.984807753012208,0.17364817766693041,4.0,18.0,10.0
-0.9396926207859083,0.342020143325669,4.0,20.0,10.0
-0.9848077530122081,0.17364817766692997,14.0,19.0,12.0
-0.9848077530122081,0.17364817766692997,12.0,18.0,12.0
-0.984807753012208,-0.17364817766693033,16.0,17.0,12.0
-0.9396926207859083,0.342020143325669,10.0,17.0,12.0
-0.9848077530122081,0.17364817766692997,12.0,16.0,12.0
-0.6427876096865393,-0.766044443118978,8.0,14.0,12.0
-0.984807753012208,-0.17364817766693033,6.0,14.0,12.0
-1.0,-1.8369701987210297e-16,6.0,14.0,11.0
-1.0,-1.8369701987210297e-16,5.0,14.0,11.0
-0.984807753012208,-0.17364817766693033,4.0,13.0,11.0
-0.984807753012208,-0.17364817766693033,2.0,13.0,11.0
0.6427876096865393,0.766044443118978,3.0,13.0,11.0
-0.5000000000000004,0.8660254037844384,3.0,12.0,11.0
-0.8660254037844386,0.5000000000000001,3.0,11.0,10.0
-0.6427876096865396,0.7660444431189778,3.0,10.0,9.0
-0.6427876096865396,0.7660444431189778,2.0,8.0,7.0
-0.6427876096865396,0.7660444431189778,2.0,8.0,7.0
-0.6427876096865396,0.7660444431189778,2.0,7.0,7.0
-0.6427876096865396,0.7660444431189778,2.0,8.0,8.0
-0.5000000000000004,0.8660254037844384,4.0,11.0,11.0
-0.8660254037844386,0.5000000000000001,6.0,14.0,11.0
0.3420201433256689,-0.9396926207859083,4.0,17.0,11.0
-0.5000000000000001,-0.8660254037844386,6.0,17.0,10.0
-0.5000000000000001,-0.8660254037844386,4.0,19.0,10.0
-0.6427876096865396,0.7660444431189778,4.0,20.0,8.0
-1.0,-1.8369701987210297e-16,12.0,19.0,11.0
-0.9848077530122081,0.17364817766692997,14.0,18.0,11.0
-1.0,-1.8369701987210297e-16,10.0,17.0,11.0
